center,left,right,steering,throttle,brake,speed
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_25_420.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_25_420.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_25_420.jpg,0,0,0,25.60177
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_25_492.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_25_492.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_25_492.jpg,-0.1,0,0,25.39379
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_25_561.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_25_561.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_25_561.jpg,-0.25,0,0,25.21449
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_25_634.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_25_634.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_25_634.jpg,-0.4589129,0,0,24.91072
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_25_703.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_25_703.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_25_703.jpg,-0.275337,0,0,24.73158
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_25_771.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_25_771.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_25_771.jpg,-0.02977484,0,0,24.53528
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_25_842.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_25_842.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_25_842.jpg,0,0,0,24.37886
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_25_915.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_25_915.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_25_915.jpg,0,0,0,24.1798
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_25_984.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_25_984.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_25_984.jpg,0,0,0,24.03327
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_056.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_056.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_056.jpg,0,0,0,23.83988
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_128.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_128.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_128.jpg,0,0,0,23.64814
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_197.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_197.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_197.jpg,0,0,0,23.5054
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_270.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_270.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_270.jpg,0,0,0,23.31641
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_338.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_338.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_338.jpg,0,0,0,23.17567
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_407.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_407.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_407.jpg,0,0,0,22.98932
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_474.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_474.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_474.jpg,0,0,0,22.85056
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_575.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_575.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_575.jpg,0,0,0,22.62114
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_645.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_645.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_645.jpg,0,0,0,22.4846
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_718.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_718.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_718.jpg,0,0,0,22.30382
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_790.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_790.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_790.jpg,0,0,0,22.1245
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_866.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_866.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_866.jpg,0,0,0,21.99096
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_26_933.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_26_933.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_26_933.jpg,-0.1,0,0,21.81118
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_002.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_002.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_002.jpg,-0.25,0,0,21.65255
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_072.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_072.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_072.jpg,-0.01173306,0,0,21.47131
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_144.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_144.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_144.jpg,0,0,0,21.3381
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_214.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_214.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_214.jpg,0,0,0,21.16577
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_287.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_287.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_287.jpg,0,0,0,20.99545
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_356.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_356.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_356.jpg,0,0.1379279,0,20.89886
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_431.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_431.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_431.jpg,0,0.3643709,0,20.97224
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_502.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_502.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_502.jpg,0,0.548832,0,21.18157
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_573.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_573.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_573.jpg,0,0.7429948,0,21.64716
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_643.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_643.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_643.jpg,0,0.5676448,0,22.00894
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_712.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_712.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_712.jpg,0,0.3245818,0,22.27678
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_787.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_787.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_787.jpg,0,0.0996058,0,22.30646
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_859.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_859.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_859.jpg,0,0,0,22.18051
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_930.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_930.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_930.jpg,0,0,0,22.00383
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_27_998.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_27_998.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_27_998.jpg,-0.1,0,0,21.87309
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_067.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_067.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_067.jpg,-0.3,0,0,21.65274
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_143.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_143.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_143.jpg,-0.2505659,0,0,21.48169
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_213.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_213.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_213.jpg,-0.009878933,0,0,21.30847
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_285.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_285.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_285.jpg,0,0,0,21.17456
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_358.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_358.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_358.jpg,0,0,0,21.00267
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_427.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_427.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_427.jpg,0,0,0,20.83348
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_496.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_496.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_496.jpg,0,0,0,20.70815
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_571.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_571.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_571.jpg,0,0,0,20.54166
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_642.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_642.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_642.jpg,0,0,0,20.41712
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_712.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_712.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_712.jpg,0,0,0,20.25293
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_783.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_783.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_783.jpg,0,0,0,20.13137
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_856.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_856.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_856.jpg,-0.1,0,0,19.96673
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_925.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_925.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_925.jpg,-0.25,0,0,19.81938
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_28_998.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_28_998.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_28_998.jpg,-0.05207687,0,0,19.6491
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_071.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_071.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_071.jpg,0,0,0,19.48689
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_143.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_143.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_143.jpg,0,0,0,19.37082
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_214.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_214.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_214.jpg,0,0,0,19.21623
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_281.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_281.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_281.jpg,0,0,0,19.09214
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_352.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_352.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_352.jpg,0,0,0,18.92915
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_422.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_422.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_422.jpg,0,0,0,18.86807
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_504.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_504.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_504.jpg,0,0,0,18.75554
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_573.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_573.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_573.jpg,0,0,0,18.64079
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_645.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_645.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_645.jpg,0,0,0,18.20001
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_715.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_715.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_715.jpg,-0.2,0,0,18.01169
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_787.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_787.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_787.jpg,-0.1010941,0,0,17.80023
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_858.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_858.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_858.jpg,0,0,0,18.18987
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_29_929.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_29_929.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_29_929.jpg,0,0,0,18.04464
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_000.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_000.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_000.jpg,0,0,0,17.41575
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_072.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_072.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_072.jpg,-0.15,0,0,17.27128
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_139.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_139.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_139.jpg,-0.3,0,0,17.63991
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_208.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_208.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_208.jpg,-0.4250339,0,0,17.44406
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_275.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_275.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_275.jpg,-0.248166,0,0,16.79974
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_347.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_347.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_347.jpg,-0.009233952,0,0,16.66626
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_417.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_417.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_417.jpg,0,0,0,17.08266
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_486.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_486.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_486.jpg,0,0,0,16.94794
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_557.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_557.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_557.jpg,0,0,0,16.30581
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_625.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_625.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_625.jpg,0,0,0,16.74697
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_694.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_694.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_694.jpg,0,0,0,16.6154
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_760.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_760.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_760.jpg,0,0,0,15.97305
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_834.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_834.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_834.jpg,0,0,0,15.84554
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_902.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_902.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_902.jpg,0.15,0,0,16.28361
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_30_972.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_30_972.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_30_972.jpg,0.35,0,0,16.09597
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_040.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_040.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_040.jpg,0.5100989,0,0,15.42317
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_107.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_107.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_107.jpg,0.27219,0,0,15.28356
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_179.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_179.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_179.jpg,0.0925979,0,0,15.7205
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_251.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_251.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_251.jpg,0,0,0,15.58285
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_318.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_318.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_318.jpg,0,0,0,14.97388
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_389.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_389.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_389.jpg,0,0,0,14.86421
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_458.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_458.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_458.jpg,0,0,0,15.28848
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_525.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_525.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_525.jpg,0,0.171663,0,14.69846
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_595.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_595.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_595.jpg,0,0.3130352,0,15.0044
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_664.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_664.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_664.jpg,0,0.1414951,0,15.42223
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_742.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_742.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_742.jpg,0,0,0,15.41416
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_810.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_810.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_810.jpg,0,0,0,15.30124
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_881.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_881.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_881.jpg,0,0,0,14.69723
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_31_952.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_31_952.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_31_952.jpg,0,0,0,14.57932
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_32_023.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_32_023.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_32_023.jpg,0,0,0,15.00275
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_32_095.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_32_095.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_32_095.jpg,0,0.1970281,0,14.93046
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_32_167.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_32_167.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_32_167.jpg,0,0.2880932,0,15.05196
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_32_238.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_32_238.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_32_238.jpg,0,0.1101453,0,14.58033
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_32_311.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_32_311.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_32_311.jpg,-0.05,0,0,14.47407
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_32_381.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_32_381.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_32_381.jpg,-0.2,0,0,14.92698
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_32_449.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_32_449.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_32_449.jpg,-0.30954,0,0,14.78533
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_32_523.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_32_523.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_32_523.jpg,-0.09670204,0,0,14.17083
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_32_631.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_32_631.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_32_631.jpg,0,0,0,14.0041
/Users/t.krishnan/Desktop/IMG/center_2017_03_07_11_22_32_701.jpg,/Users/t.krishnan/Desktop/IMG/left_2017_03_07_11_22_32_701.jpg,/Users/t.krishnan/Desktop/IMG/right_2017_03_07_11_22_32_701.jpg,0,0,0,14.46396
